Timestamp,id,lat,long
01/06/2014 07:20:01,1,36.066457,24.88258237
01/06/2014 07:57:01,1,36.06371303,24.88593027
01/06/2014 12:17:01,1,36.04802488,24.87957162
01/06/2014 13:25:01,1,36.07668101,24.85757292
01/06/2014 17:44:01,1,36.04803181,24.87956989
01/06/2014 19:36:01,1,36.06650028,24.882586
01/06/2014 19:49:01,1,36.07528409,24.85631951
01/06/2014 20:27:01,1,36.07529304,24.85626837
01/06/2014 22:11:01,1,36.06648637,24.88259577
01/06/2014 23:01:01,1,36.04802471,24.87957304
01/07/2014 01:10:01,1,36.0480284,24.8795682
01/07/2014 03:20:01,1,36.06645565,24.88262136
01/07/2014 07:20:01,1,36.06649001,24.88260233
01/07/2014 07:56:01,1,36.06364685,24.88591713
01/07/2014 12:09:01,1,36.04803131,24.87957569
01/07/2014 13:43:01,1,36.05971734,24.85798936
01/07/2014 17:40:01,1,36.04803144,24.87956865
01/07/2014 18:51:01,1,36.06648168,24.88261717
01/07/2014 20:42:01,1,36.05194174,24.87076823
01/07/2014 20:52:01,1,36.06647516,24.88265566
01/08/2014 07:47:01,1,36.0664288,24.88265237
01/08/2014 08:00:01,1,36.06363873,24.88589063
01/08/2014 12:08:01,1,36.04803233,24.87956519
01/08/2014 13:48:01,1,36.07665452,24.85762688
01/08/2014 17:51:01,1,36.04802837,24.87957533
01/08/2014 19:18:01,1,36.06646327,24.88259321
01/08/2014 21:22:01,1,36.05194566,24.87080066
01/08/2014 23:53:01,1,36.04802802,24.87957622
01/09/2014 03:20:01,1,36.06645717,24.88261133
01/09/2014 07:21:01,1,36.06647053,24.88256875
01/09/2014 07:51:01,1,36.06370733,24.88589894
01/09/2014 12:09:01,1,36.04802137,24.87957443
01/09/2014 13:45:01,1,36.0634545,24.85102147
01/09/2014 17:48:01,1,36.04802442,24.87956768
01/10/2014 07:50:01,1,36.0665048,24.88265407
01/10/2014 08:08:01,1,36.06366519,24.88591455
01/10/2014 12:21:01,1,36.048023,24.87957337
01/10/2014 13:21:01,1,36.05195408,24.87080459
01/10/2014 17:34:01,1,36.04802104,24.87957435
01/10/2014 19:10:01,1,36.06643481,24.88258602
01/10/2014 23:32:01,1,36.08544951,24.86040478
01/11/2014 12:40:01,1,36.06650723,24.88258263
01/11/2014 13:41:01,1,36.07662775,24.85757093
01/11/2014 15:36:01,1,36.07523226,24.85628734
01/11/2014 15:49:01,1,36.06643379,24.88261512
01/11/2014 18:42:01,1,36.0664905,24.8826232
01/11/2014 19:47:01,1,36.05283419,24.86857991
01/12/2014 12:45:01,1,36.06643347,24.88258516
01/12/2014 14:11:01,1,36.07665801,24.85759456
01/12/2014 15:14:01,1,36.06646999,24.88262915
01/13/2014 07:36:01,1,36.06641679,24.88265483
01/13/2014 08:11:01,1,36.06368789,24.88591165
01/13/2014 12:15:01,1,36.04803017,24.8795751
01/13/2014 13:35:01,1,36.07665221,24.85756416
01/13/2014 17:30:01,1,36.0480254,24.87956846
01/13/2014 18:45:01,1,36.0664525,24.88259461
01/13/2014 19:56:01,1,36.05192186,24.87078941
01/13/2014 20:10:01,1,36.06642351,24.88263852
01/14/2014 07:24:01,1,36.06643741,24.88261471
01/14/2014 08:04:01,1,36.06367099,24.88594026
01/14/2014 12:07:01,1,36.04802454,24.87956662
01/14/2014 13:22:01,1,36.06583439,24.85236513
01/14/2014 17:42:01,1,36.04803221,24.87956941
01/14/2014 19:26:01,1,36.06644622,24.88264414
01/14/2014 21:15:01,1,36.05195364,24.87080567
01/15/2014 07:33:01,1,36.06647107,24.88263284
01/15/2014 07:59:01,1,36.06362405,24.88589665
01/15/2014 12:07:01,1,36.04802257,24.87957609
01/15/2014 13:29:01,1,36.05196404,24.8707849
01/15/2014 17:48:01,1,36.04802523,24.87956583
01/15/2014 19:44:01,1,36.06646165,24.88263088
01/15/2014 20:40:01,1,36.05196321,24.87079022
01/15/2014 20:53:01,1,36.06646555,24.88264295
01/15/2014 22:33:01,1,36.06645743,24.8826365
01/16/2014 00:09:01,1,36.04802716,24.87956907
01/16/2014 06:30:01,1,36.06650603,24.88265687
01/16/2014 07:48:01,1,36.06646523,24.88259993
01/16/2014 08:10:01,1,36.06362423,24.88592963
01/16/2014 12:23:01,1,36.04802274,24.87957471
01/16/2014 13:34:01,1,36.05575684,24.90250543
01/16/2014 17:25:01,1,36.04802343,24.87957564
01/16/2014 18:54:01,1,36.06643411,24.88263985
01/16/2014 20:35:01,1,36.05192913,24.87079126
01/17/2014 07:45:01,1,36.06650112,24.88264698
01/17/2014 08:05:01,1,36.06367436,24.88586895
01/17/2014 17:52:01,1,36.04803205,24.87957106
01/17/2014 19:35:01,1,36.06650004,24.88263252
01/17/2014 20:31:01,1,36.05196959,24.87082137
01/17/2014 22:41:01,1,36.04802295,24.87957399
01/18/2014 10:02:01,1,36.06648797,24.88263248
01/18/2014 12:48:01,1,36.06642518,24.88260002
01/18/2014 13:36:01,1,36.06348734,24.85102088
01/18/2014 15:58:01,1,36.06582238,24.84982399
01/18/2014 18:25:01,1,36.06647949,24.88261252
01/18/2014 19:31:01,1,36.05195839,24.87077283
01/19/2014 18:26:01,1,36.06642639,24.88259258
01/19/2014 19:52:01,1,36.051946,24.87079014
01/19/2014 19:56:50,1,36.06645823,24.88253437
01/06/2014 07:30:01,2,36.08545957,24.86037898
01/06/2014 08:11:01,2,36.08173037,24.85094775
01/06/2014 12:17:01,2,36.04802181,24.87956881
01/06/2014 13:26:01,2,36.05579344,24.90248976
01/06/2014 17:17:01,2,36.04803264,24.87957421
01/06/2014 18:55:01,2,36.08543632,24.86045835
01/06/2014 20:49:01,2,36.07664622,24.85762992
01/07/2014 08:02:01,2,36.08548635,24.8604054
01/07/2014 08:18:01,2,36.0818208,24.85093011
01/07/2014 08:48:40,2,36.04803206,24.8795654
01/07/2014 12:05:01,2,36.04802358,24.87957499
01/07/2014 13:24:01,2,36.06347906,24.85101808
01/07/2014 17:31:01,2,36.04802128,24.87957174
01/07/2014 18:47:01,2,36.08546304,24.86042883
01/07/2014 20:10:01,2,36.07662806,24.85757921
01/08/2014 07:43:01,2,36.08543518,24.86045943
01/08/2014 08:06:01,2,36.08174665,24.85090415
01/08/2014 12:01:01,2,36.04802861,24.8795763
01/08/2014 13:43:01,2,36.06348736,24.85100399
01/08/2014 17:07:01,2,36.04802837,24.87956506
01/08/2014 18:17:01,2,36.08547874,24.86042323
01/08/2014 19:25:01,2,36.07662701,24.85761831
01/09/2014 08:01:01,2,36.0854796,24.8603882
01/09/2014 08:22:01,2,36.08174234,24.85088728
01/09/2014 12:18:01,2,36.04803211,24.87957017
01/09/2014 13:44:01,2,36.05581547,24.90247033
01/09/2014 17:19:01,2,36.04802248,24.87957421
01/10/2014 07:42:01,2,36.08543468,24.86043937
01/10/2014 08:12:01,2,36.08180468,24.85089405
01/10/2014 09:03:45,2,36.04803013,24.87957407
01/10/2014 12:09:01,2,36.04802665,24.87956898
01/10/2014 13:44:01,2,36.05973349,24.8580715
01/10/2014 17:06:01,2,36.0480258,24.87957439
01/10/2014 18:42:01,2,36.08545981,24.86044579
01/10/2014 19:50:01,2,36.07663426,24.85762547
01/11/2014 18:12:01,2,36.08550406,24.86036494
01/11/2014 20:29:01,2,36.07667906,24.85756991
01/12/2014 18:28:01,2,36.08542324,24.86041423
01/12/2014 19:30:01,2,36.07662613,24.85757763
01/13/2014 07:39:01,2,36.08543893,24.86044129
01/13/2014 08:02:01,2,36.08175682,24.85087781
01/13/2014 11:58:01,2,36.04803057,24.8795658
01/13/2014 13:43:01,2,36.05973374,24.85805157
01/13/2014 17:18:01,2,36.04802993,24.87956876
01/13/2014 18:39:01,2,36.08546272,24.86043145
01/13/2014 20:48:01,2,36.07668716,24.85757572
01/14/2014 07:49:01,2,36.08549917,24.86038079
01/14/2014 08:29:01,2,36.08179966,24.85094726
01/14/2014 12:00:01,2,36.04803143,24.87956562
01/14/2014 13:39:01,2,36.05582647,24.90246542
01/14/2014 17:21:01,2,36.04803285,24.87957686
01/14/2014 18:23:01,2,36.08548777,24.86040404
01/14/2014 19:45:01,2,36.07668757,24.85757303
01/14/2014 20:02:01,2,36.08543115,24.86042993
01/15/2014 08:10:01,2,36.08550358,24.86038233
01/15/2014 12:18:01,2,36.04802451,24.87956808
01/15/2014 13:28:01,2,36.05572529,24.90254526
01/15/2014 17:17:01,2,36.0480279,24.87956576
01/15/2014 18:34:01,2,36.08548983,24.86038919
01/15/2014 19:58:01,2,36.07666655,24.85761549
01/16/2014 07:56:01,2,36.08545585,24.86043221
01/16/2014 08:26:01,2,36.08176175,24.85090467
01/16/2014 11:59:01,2,36.0480305,24.87956613
01/16/2014 13:46:01,2,36.07669721,24.85759708
01/16/2014 17:20:01,2,36.04802283,24.87956598
01/16/2014 18:50:01,2,36.08545614,24.8603731
01/16/2014 20:15:01,2,36.06583535,24.8497762
01/17/2014 07:31:01,2,36.08547793,24.86045426
01/17/2014 08:09:01,2,36.08179915,24.85089742
01/17/2014 12:24:01,2,36.04802997,24.87957047
01/17/2014 13:41:01,2,36.05193994,24.87078243
01/17/2014 17:12:01,2,36.04802493,24.87957303
01/18/2014 18:23:01,2,36.0854474,24.86042114
01/18/2014 20:19:01,2,36.07666834,24.85757414
01/19/2014 18:16:01,2,36.08550845,24.86040899
01/19/2014 20:25:01,2,36.07663033,24.85757314
01/19/2014 20:27:08,2,36.08522779,24.86042939
01/06/2014 07:19:01,3,36.0866807,24.85762836
01/06/2014 07:47:01,3,36.08178952,24.85096637
01/06/2014 12:09:01,3,36.04802128,24.87957141
01/06/2014 13:50:01,3,36.05574647,24.90249482
01/06/2014 17:36:01,3,36.04802865,24.8795749
01/07/2014 07:55:01,3,36.08665931,24.85766744
01/07/2014 12:11:01,3,36.04802926,24.87956615
01/07/2014 13:54:01,3,36.05573496,24.90246559
01/07/2014 17:44:01,3,36.04802207,24.87957659
01/08/2014 07:03:01,3,36.08667734,24.85765246
01/08/2014 07:45:01,3,36.08174731,24.85096705
01/08/2014 12:13:01,3,36.048022,24.87957213
01/08/2014 13:52:01,3,36.07666956,24.85759475
01/08/2014 17:37:01,3,36.04802969,24.87957315
01/08/2014 18:56:01,3,36.08665593,24.85758283
01/08/2014 20:53:01,3,36.07526502,24.85630067
01/09/2014 07:42:01,3,36.08668084,24.85765531
01/09/2014 12:16:01,3,36.04802106,24.87957021
01/09/2014 13:47:01,3,36.07662325,24.85762627
01/09/2014 17:43:01,3,36.04802957,24.87957458
01/09/2014 19:45:01,3,36.08669712,24.85762548
01/09/2014 21:44:01,3,36.0766834,24.85760744
01/10/2014 06:21:01,3,36.08669329,24.85756832
01/10/2014 07:40:01,3,36.08665221,24.857605
01/10/2014 08:04:01,3,36.08176113,24.85095531
01/10/2014 12:23:01,3,36.04802153,24.87956801
01/10/2014 13:52:01,3,36.05581586,24.90246792
01/10/2014 17:44:01,3,36.04802683,24.87957303
01/10/2014 19:03:01,3,36.0867024,24.85764866
01/11/2014 00:29:01,3,36.08542073,24.86038438
01/11/2014 18:08:01,3,36.08669051,24.85762221
01/11/2014 20:04:01,3,36.07667298,24.85760185
01/12/2014 18:35:01,3,36.0866865,24.8576454
01/12/2014 20:12:01,3,36.07669067,24.8575731
01/13/2014 07:06:01,3,36.08672442,24.85759417
01/13/2014 07:39:01,3,36.08181754,24.85090942
01/13/2014 12:09:01,3,36.04802636,24.87956991
01/13/2014 13:43:01,3,36.06343514,24.85102149
01/13/2014 17:56:01,3,36.04802752,24.87957012
01/14/2014 07:39:01,3,36.08668925,24.85756416
01/14/2014 08:03:01,3,36.08180391,24.85087539
01/14/2014 11:58:01,3,36.04802472,24.87956939
01/14/2014 13:31:01,3,36.06583969,24.8523863
01/14/2014 17:29:01,3,36.04802158,24.87957459
01/14/2014 19:18:01,3,36.08669067,24.85763435
01/14/2014 20:58:01,3,36.07527879,24.85632685
01/14/2014 21:09:01,3,36.08667449,24.85761851
01/15/2014 07:21:01,3,36.08665988,24.85762104
01/15/2014 08:05:01,3,36.08174135,24.85091365
01/15/2014 11:54:01,3,36.04803084,24.87957385
01/15/2014 13:54:01,3,36.06348835,24.85100739
01/15/2014 17:55:01,3,36.04803167,24.8795698
01/15/2014 18:49:01,3,36.08670091,24.85756451
01/15/2014 20:17:01,3,36.07665199,24.85764067
01/16/2014 07:24:01,3,36.08667769,24.8576602
01/16/2014 08:01:01,3,36.08173789,24.85096007
01/16/2014 12:13:01,3,36.04802669,24.87956806
01/16/2014 13:52:01,3,36.06582285,24.85236507
01/16/2014 17:29:01,3,36.04803257,24.87956958
01/16/2014 18:37:01,3,36.08668533,24.85758423
01/16/2014 20:18:01,3,36.07662929,24.85760018
01/17/2014 07:01:01,3,36.08671047,24.85758827
01/17/2014 07:48:01,3,36.08181142,24.85089981
01/17/2014 12:15:01,3,36.0480253,24.8795666
01/17/2014 13:37:01,3,36.05970763,24.85804364
01/17/2014 17:57:01,3,36.0480292,24.87957202
01/17/2014 19:46:01,3,36.08665631,24.85764135
01/17/2014 21:59:01,3,36.07662969,24.85763815
01/17/2014 22:41:01,3,36.08664252,24.8575824
01/18/2014 18:00:01,3,36.0867203,24.85764149
01/18/2014 18:40:01,3,36.07213193,24.84132949
01/18/2014 19:44:01,3,36.06582427,24.85238232
01/19/2014 18:21:01,3,36.08670169,24.85758638
01/19/2014 19:47:01,3,36.07662212,24.85762816
01/19/2014 19:49:26,3,36.08663304,24.85765818
01/06/2014 06:33:01,4,36.07820944,24.87214094
01/06/2014 06:53:01,4,36.07332875,24.86418589
01/06/2014 07:15:01,4,36.07334355,24.86416737
01/06/2014 12:34:01,4,36.04802486,24.87957238
01/06/2014 13:00:01,4,36.06346403,24.85097294
01/06/2014 13:29:01,4,36.0634518,24.85098404
01/06/2014 18:20:01,4,36.04802507,24.87956814
01/06/2014 19:54:01,4,36.07818657,24.87214134
01/06/2014 20:52:01,4,36.07664973,24.85757695
01/07/2014 06:42:01,4,36.07821802,24.87211693
01/07/2014 06:56:01,4,36.07335772,24.86417021
01/07/2014 07:07:01,4,36.07335427,24.86417674
01/07/2014 12:09:01,4,36.04803025,24.87956684
01/07/2014 13:39:01,4,36.06345477,24.85099437
01/07/2014 18:22:01,4,36.04803093,24.87957494
01/07/2014 19:30:01,4,36.0781965,24.872134
01/07/2014 21:25:01,4,36.07667324,24.85757134
01/08/2014 06:22:01,4,36.07818181,24.87214042
01/08/2014 07:06:01,4,36.07335434,24.86419787
01/08/2014 12:32:01,4,36.04802116,24.87956831
01/08/2014 13:34:01,4,36.05197096,24.87077127
01/08/2014 18:05:01,4,36.04802175,24.87956827
01/08/2014 19:14:01,4,36.07820564,24.87213018
01/08/2014 21:02:01,4,36.07669045,24.85763266
01/09/2014 06:56:01,4,36.07821435,24.87214555
01/09/2014 07:15:01,4,36.0733307,24.86417979
01/09/2014 12:28:01,4,36.04803182,24.87957022
01/09/2014 13:22:01,4,36.05194085,24.87079982
01/09/2014 17:58:01,4,36.04803045,24.87957005
01/09/2014 19:53:01,4,36.07818476,24.87214936
01/09/2014 21:40:01,4,36.06583172,24.84981328
01/10/2014 06:46:01,4,36.07821308,24.87213335
01/10/2014 07:01:01,4,36.0733594,24.86418569
01/10/2014 07:31:01,4,36.07334401,24.86418622
01/10/2014 12:24:01,4,36.04802452,24.87957678
01/10/2014 13:34:01,4,36.05449236,24.89995881
01/10/2014 18:02:01,4,36.04802939,24.8795666
01/10/2014 19:41:01,4,36.07820468,24.87214022
01/10/2014 20:11:01,4,36.07663663,24.85763723
01/11/2014 12:58:01,4,36.07821857,24.87211555
01/11/2014 13:48:01,4,36.07668605,24.85761407
01/11/2014 16:11:01,4,36.05492736,24.90179209
01/11/2014 18:25:01,4,36.07819369,24.87213737
01/11/2014 19:27:01,4,36.07662056,24.85758889
01/12/2014 13:01:01,4,36.07819816,24.87213341
01/12/2014 16:05:01,4,36.08954231,24.86068191
01/12/2014 18:40:01,4,36.0782136,24.8721265
01/12/2014 20:46:01,4,36.07664726,24.85762614
01/13/2014 06:32:01,4,36.07818854,24.87214688
01/13/2014 06:46:01,4,36.0733346,24.86416419
01/13/2014 07:12:01,4,36.07335991,24.86420583
01/13/2014 12:20:01,4,36.04802508,24.87957221
01/13/2014 13:38:01,4,36.06348589,24.85102462
01/13/2014 18:04:01,4,36.04802107,24.87957326
01/13/2014 19:28:01,4,36.07820832,24.87214761
01/13/2014 20:36:01,4,36.07526869,24.85628242
01/14/2014 07:00:01,4,36.07819876,24.8721508
01/14/2014 07:17:01,4,36.07332041,24.86416839
01/14/2014 12:09:01,4,36.04802504,24.87957479
01/14/2014 13:26:01,4,36.07669256,24.85757366
01/14/2014 17:59:01,4,36.0480246,24.87957344
01/15/2014 06:51:01,4,36.07821804,24.87212898
01/15/2014 07:10:01,4,36.07334699,24.86419764
01/15/2014 12:11:01,4,36.0480235,24.87956757
01/15/2014 13:31:01,4,36.06344228,24.85102219
01/15/2014 18:06:01,4,36.04802888,24.87956513
01/15/2014 19:17:01,4,36.07820959,24.87213443
01/15/2014 20:20:01,4,36.07662898,24.85758898
01/15/2014 20:30:01,4,36.07820694,24.87211296
01/16/2014 06:30:01,4,36.07819509,24.87211617
01/16/2014 06:57:01,4,36.07333896,24.86419594
01/16/2014 07:12:01,4,36.07332799,24.86419467
01/16/2014 12:18:01,4,36.04803007,24.87957321
01/16/2014 13:24:47,4,36.0544688,24.89994352
01/16/2014 18:21:01,4,36.04802842,24.87957434
01/16/2014 19:40:01,4,36.07818567,24.87211623
01/16/2014 21:14:01,4,36.076639,24.8575716
01/17/2014 07:18:01,4,36.07819434,24.87211932
01/17/2014 07:31:01,4,36.07332043,24.86418152
01/17/2014 12:19:01,4,36.04802991,24.87956687
01/17/2014 13:22:01,4,36.05573546,24.90253498
01/17/2014 18:04:01,4,36.04803028,24.87957035
01/17/2014 19:09:01,4,36.07818062,24.87211948
01/17/2014 20:55:01,4,36.07666252,24.85760914
01/18/2014 12:40:01,4,36.07818975,24.87213607
01/18/2014 14:04:01,4,36.05452982,24.89993895
01/18/2014 18:25:01,4,36.07818961,24.87212957
01/18/2014 19:49:01,4,36.0632684,24.8523291
01/19/2014 12:31:01,4,36.0781901,24.87214361
01/19/2014 16:01:01,4,36.08954976,24.86066508
01/19/2014 16:06:03,4,36.07819593,24.87210671
01/06/2014 07:59:01,5,36.06730309,24.8778979
01/06/2014 08:11:01,5,36.06750623,24.87335253
01/06/2014 12:00:01,5,36.04802567,24.87957196
01/06/2014 13:48:01,5,36.05451653,24.89995897
01/06/2014 17:22:01,5,36.04803041,24.87957246
01/07/2014 07:20:01,5,36.06734241,24.87790841
01/07/2014 08:03:01,5,36.06752127,24.87334095
01/07/2014 12:08:01,5,36.04803137,24.87957058
01/07/2014 13:31:01,5,36.06347155,24.85102397
01/07/2014 17:17:01,5,36.04803148,24.87957586
01/08/2014 07:38:01,5,36.06736267,24.8779476
01/08/2014 08:14:01,5,36.06754632,24.87333884
01/08/2014 12:13:01,5,36.0480321,24.87957347
01/08/2014 13:33:01,5,36.05443281,24.89990168
01/08/2014 17:34:01,5,36.04803288,24.87956772
01/08/2014 19:25:01,5,36.06731411,24.87795559
01/08/2014 21:29:01,5,36.05195986,24.87079757
01/08/2014 21:43:01,5,36.06736616,24.87793011
01/09/2014 07:12:01,5,36.06730508,24.87795145
01/09/2014 07:45:01,5,36.06755141,24.87333867
01/09/2014 12:02:01,5,36.04802647,24.87957329
01/09/2014 13:28:01,5,36.05975567,24.85799118
01/09/2014 17:16:01,5,36.04802228,24.87956796
01/09/2014 18:44:01,5,36.06736361,24.87789329
01/09/2014 19:43:01,5,36.05192507,24.87081667
01/10/2014 07:11:01,5,36.0673307,24.87793118
01/10/2014 07:58:01,5,36.06749651,24.87333405
01/10/2014 11:52:01,5,36.04802104,24.87956725
01/10/2014 13:34:01,5,36.06344618,24.85103525
01/10/2014 17:12:01,5,36.04802155,24.87957682
01/10/2014 18:30:01,5,36.06733588,24.87789904
01/10/2014 18:54:01,5,36.05194521,24.87077857
01/10/2014 23:21:01,5,36.0854321,24.86036422
01/11/2014 18:13:01,5,36.06736001,24.87793243
01/11/2014 19:23:01,5,36.05193245,24.87079123
01/12/2014 18:35:01,5,36.06736705,24.87792878
